USERID,FULL_NAME,GENDER,RACE,AGE,PROVINCE,CHANNEL2,RECORDDATE2,CONVERTED_DATETIME,SA_TIME,TIME_ONLY,DAY_NAME,MONTH_NAME,DURATION2,AGE_CLASSIFICATION
820335,Shane� Roquemore,male,indian_asian,17,Gauteng,ICC Cricket World Cup 2011,2016/03/26 12:44,2016-03-26 12:44:00.000,2016-03-26 14:44:00.000,12:44:00.000,Sat,Mar,00:04:22.000,Early Teen
820361,Shane� Biggers,male,white,28,Mpumalanga,Supersport Live Events,2016/03/20 17:58,2016-03-20 17:58:00.000,2016-03-20 19:58:00.000,17:58:00.000,Sun,Mar,00:02:12.000,Adult
820361,Shane� Biggers,male,white,28,Mpumalanga,SuperSport Blitz,2016/02/27 12:54,2016-02-27 12:54:00.000,2016-02-27 14:54:00.000,12:54:00.000,Sat,Feb,00:08:26.000,Adult
820361,Shane� Biggers,male,white,28,Mpumalanga,Cartoon Network,2016/03/03 06:11,2016-03-03 06:11:00.000,2016-03-03 08:11:00.000,06:11:00.000,Thu,Mar,00:00:06.000,Adult
820361,Shane� Biggers,male,white,28,Mpumalanga,Supersport Live Events,2016/03/05 17:29,2016-03-05 17:29:00.000,2016-03-05 19:29:00.000,17:29:00.000,Sat,Mar,00:02:48.000,Adult
820361,Shane� Biggers,male,white,28,Mpumalanga,Supersport Live Events,2016/02/27 13:14,2016-02-27 13:14:00.000,2016-02-27 15:14:00.000,13:14:00.000,Sat,Feb,00:00:20.000,Adult
820361,Shane� Biggers,male,white,28,Mpumalanga,Supersport Live Events,2016/02/27 16:06,2016-02-27 16:06:00.000,2016-02-27 18:06:00.000,16:06:00.000,Sat,Feb,00:00:08.000,Adult
820387,Markus� Hoadley,male,black,15,Limpopo,SuperSport Blitz,2016/01/26 19:30,2016-01-26 19:30:00.000,2016-01-26 21:30:00.000,19:30:00.000,Tue,Jan,00:07:30.000,Early Teen
820387,Markus� Hoadley,male,black,15,Limpopo,Channel O,2016/01/25 10:07,2016-01-25 10:07:00.000,2016-01-25 12:07:00.000,10:07:00.000,Mon,Jan,00:00:57.000,Early Teen
820387,Markus� Hoadley,male,black,15,Limpopo,Cartoon Network,2016/01/27 09:52,2016-01-27 09:52:00.000,2016-01-27 11:52:00.000,09:52:00.000,Wed,Jan,00:01:27.000,Early Teen
820387,Markus� Hoadley,male,black,15,Limpopo,SuperSport Blitz,2016/01/27 13:54,2016-01-27 13:54:00.000,2016-01-27 15:54:00.000,13:54:00.000,Wed,Jan,00:12:08.000,Early Teen
820398,Wilton� Biggers,male,black,28,Kwazulu Natal,Supersport Live Events,2016/02/26 21:47,2016-02-26 21:47:00.000,2016-02-26 23:47:00.000,21:47:00.000,Fri,Feb,00:00:52.000,Adult
820398,Wilton� Biggers,male,black,28,Kwazulu Natal,Supersport Live Events,2016/02/26 21:25,2016-02-26 21:25:00.000,2016-02-26 23:25:00.000,21:25:00.000,Fri,Feb,00:00:00.000,Adult
820398,Wilton� Biggers,male,black,28,Kwazulu Natal,Channel O,2016/03/01 05:01,2016-03-01 05:01:00.000,2016-03-01 07:01:00.000,05:01:00.000,Tue,Mar,00:07:39.000,Adult
820398,Wilton� Biggers,male,black,28,Kwazulu Natal,Africa Magic,2016/03/05 22:03,2016-03-05 22:03:00.000,2016-03-06 00:03:00.000,22:03:00.000,Sat,Mar,00:10:58.000,Adult
820442,Hollis� Creager,male,white,54,Gauteng,SuperSport Blitz,2016/02/27 09:56,2016-02-27 09:56:00.000,2016-02-27 11:56:00.000,09:56:00.000,Sat,Feb,00:00:46.000,Middle Aged
820443,Bernardo� Wigfall,male,black,18,North West,Channel O,2016/02/28 11:57,2016-02-28 11:57:00.000,2016-02-28 13:57:00.000,11:57:00.000,Sun,Feb,00:00:45.000,Young Adult
820443,Bernardo� Wigfall,male,black,18,North West,Channel O,2016/03/05 16:01,2016-03-05 16:01:00.000,2016-03-05 18:01:00.000,16:01:00.000,Sat,Mar,01:04:03.000,Young Adult
820443,Bernardo� Wigfall,male,black,18,North West,Cartoon Network,2016/02/27 09:08,2016-02-27 09:08:00.000,2016-02-27 11:08:00.000,09:08:00.000,Sat,Feb,00:04:06.000,Young Adult
820456,Brendan� Condie,male,black,42,Gauteng,SuperSport Blitz,2016/01/27 15:30,2016-01-27 15:30:00.000,2016-01-27 17:30:00.000,15:30:00.000,Wed,Jan,00:01:46.000,Mature Adult
820491,Cory� Biggers,male,black,48,Gauteng,Supersport Live Events,2016/03/01 04:12,2016-03-01 04:12:00.000,2016-03-01 06:12:00.000,04:12:00.000,Tue,Mar,00:00:28.000,Middle Aged
820492,Yong� Arrieta,male,black,54,Limpopo,Africa Magic,2016/03/09 15:32,2016-03-09 15:32:00.000,2016-03-09 17:32:00.000,15:32:00.000,Wed,Mar,00:02:38.000,Middle Aged
820492,Yong� Arrieta,male,black,54,Limpopo,Trace TV,2016/01/11 05:47,2016-01-11 05:47:00.000,2016-01-11 07:47:00.000,05:47:00.000,Mon,Jan,00:09:51.000,Middle Aged
820492,Yong� Arrieta,male,black,54,Limpopo,CNN,2016/03/12 14:30,2016-03-12 14:30:00.000,2016-03-12 16:30:00.000,14:30:00.000,Sat,Mar,00:00:00.000,Middle Aged
820500,Teresia� Beville,female,black,26,Kwazulu Natal,Supersport Live Events,2016/02/26 09:51,2016-02-26 09:51:00.000,2016-02-26 11:51:00.000,09:51:00.000,Fri,Feb,00:00:08.000,Adult
820513,Markus� Mina,male,black,13,Western Cape,Trace TV,2016/03/03 05:25,2016-03-03 05:25:00.000,2016-03-03 07:25:00.000,05:25:00.000,Thu,Mar,00:17:00.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Break in transmission,2016/02/27 19:05,2016-02-27 19:05:00.000,2016-02-27 21:05:00.000,19:05:00.000,Sat,Feb,00:00:22.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Trace TV,2016/03/03 19:26,2016-03-03 19:26:00.000,2016-03-03 21:26:00.000,19:26:00.000,Thu,Mar,00:08:15.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Africa Magic,2016/03/02 14:01,2016-03-02 14:01:00.000,2016-03-02 16:01:00.000,14:01:00.000,Wed,Mar,00:04:38.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Channel O,2016/03/21 20:38,2016-03-21 20:38:00.000,2016-03-21 22:38:00.000,20:38:00.000,Mon,Mar,00:01:18.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Channel O,2016/03/16 20:23,2016-03-16 20:23:00.000,2016-03-16 22:23:00.000,20:23:00.000,Wed,Mar,00:00:27.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Trace TV,2016/03/15 17:47,2016-03-15 17:47:00.000,2016-03-15 19:47:00.000,17:47:00.000,Tue,Mar,00:15:51.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,SuperSport Blitz,2016/03/03 05:26,2016-03-03 05:26:00.000,2016-03-03 07:26:00.000,05:26:00.000,Thu,Mar,00:23:22.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Channel O,2016/03/16 20:25,2016-03-16 20:25:00.000,2016-03-16 22:25:00.000,20:25:00.000,Wed,Mar,00:00:54.000,Early Teen
820513,Markus� Mina,male,black,13,Western Cape,Channel O,2016/03/09 14:14,2016-03-09 14:14:00.000,2016-03-09 16:14:00.000,14:14:00.000,Wed,Mar,00:14:36.000,Early Teen
820518,Earl� Wigfall,male,black,30,Gauteng,CNN,2016/01/07 17:11,2016-01-07 17:11:00.000,2016-01-07 19:11:00.000,17:11:00.000,Thu,Jan,00:00:18.000,Adult
820524,Samuel� Luthy,male,black,19,Mpumalanga,Cartoon Network,2016/02/25 16:52,2016-02-25 16:52:00.000,2016-02-25 18:52:00.000,16:52:00.000,Thu,Feb,00:01:54.000,Young Adult
820539,Loyd� Curran,male,black,24,Gauteng,Cartoon Network,2016/01/03 23:04,2016-01-03 23:04:00.000,2016-01-04 01:04:00.000,23:04:00.000,Sun,Jan,00:00:30.000,Young Adult
820543,Carter� Gettys,male,black,25,Gauteng,Cartoon Network,2016/02/25 15:19,2016-02-25 15:19:00.000,2016-02-25 17:19:00.000,15:19:00.000,Thu,Feb,00:00:54.000,Adult
820543,Carter� Gettys,male,black,25,Gauteng,Cartoon Network,2016/02/18 09:56,2016-02-18 09:56:00.000,2016-02-18 11:56:00.000,09:56:00.000,Thu,Feb,00:00:40.000,Adult
820544,Hollis� Roquemore,male,indian_asian,42,Eastern Cape,ICC Cricket World Cup 2011,2016/03/30 10:19,2016-03-30 10:19:00.000,2016-03-30 12:19:00.000,10:19:00.000,Wed,Mar,00:22:58.000,Mature Adult
820544,Hollis� Roquemore,male,indian_asian,42,Eastern Cape,Supersport Live Events,2016/03/24 14:12,2016-03-24 14:12:00.000,2016-03-24 16:12:00.000,14:12:00.000,Thu,Mar,00:13:22.000,Mature Adult
820544,Hollis� Roquemore,male,indian_asian,42,Eastern Cape,ICC Cricket World Cup 2011,2016/03/19 07:03,2016-03-19 07:03:00.000,2016-03-19 09:03:00.000,07:03:00.000,Sat,Mar,01:24:28.000,Mature Adult
820545,Lane� Pool,male,white,22,Gauteng,Channel O,2016/02/27 15:58,2016-02-27 15:58:00.000,2016-02-27 17:58:00.000,15:58:00.000,Sat,Feb,00:01:09.000,Young Adult
820562,Jared� Hoadley,male,other,44,Gauteng,SuperSport Blitz,2016/01/06 17:50,2016-01-06 17:50:00.000,2016-01-06 19:50:00.000,17:50:00.000,Wed,Jan,00:00:40.000,Mature Adult
820562,Jared� Hoadley,male,other,44,Gauteng,CNN,2016/02/04 13:57,2016-02-04 13:57:00.000,2016-02-04 15:57:00.000,13:57:00.000,Thu,Feb,00:03:24.000,Mature Adult
820562,Jared� Hoadley,male,other,44,Gauteng,CNN,2016/01/25 07:09,2016-01-25 07:09:00.000,2016-01-25 09:09:00.000,07:09:00.000,Mon,Jan,00:15:17.000,Mature Adult
820562,Jared� Hoadley,male,other,44,Gauteng,CNN,2016/02/01 19:11,2016-02-01 19:11:00.000,2016-02-01 21:11:00.000,19:11:00.000,Mon,Feb,00:00:28.000,Mature Adult
820565,Dion� Tatham,male,black,23,Limpopo,Channel O,2016/03/02 05:52,2016-03-02 05:52:00.000,2016-03-02 07:52:00.000,05:52:00.000,Wed,Mar,00:29:45.000,Young Adult
820565,Dion� Tatham,male,black,23,Limpopo,Channel O,2016/02/27 15:13,2016-02-27 15:13:00.000,2016-02-27 17:13:00.000,15:13:00.000,Sat,Feb,00:12:09.000,Young Adult
820565,Dion� Tatham,male,black,23,Limpopo,Channel O,2016/02/28 09:45,2016-02-28 09:45:00.000,2016-02-28 11:45:00.000,09:45:00.000,Sun,Feb,00:00:06.000,Young Adult
820566,Mellie� Creager,female,black,27,Gauteng,DStv Events 1,2016/02/24 19:18,2016-02-24 19:18:00.000,2016-02-24 21:18:00.000,19:18:00.000,Wed,Feb,00:01:20.000,Adult
820566,Mellie� Creager,female,black,27,Gauteng,Supersport Live Events,2016/02/26 13:17,2016-02-26 13:17:00.000,2016-02-26 15:17:00.000,13:17:00.000,Fri,Feb,00:00:44.000,Adult
820566,Mellie� Creager,female,black,27,Gauteng,CNN,2016/02/25 18:50,2016-02-25 18:50:00.000,2016-02-25 20:50:00.000,18:50:00.000,Thu,Feb,00:02:31.000,Adult
820568,Kip� Vital,male,indian_asian,29,Limpopo,ICC Cricket World Cup 2011,2016/02/26 10:08,2016-02-26 10:08:00.000,2016-02-26 12:08:00.000,10:08:00.000,Fri,Feb,00:16:24.000,Adult
820568,Kip� Vital,male,indian_asian,29,Limpopo,ICC Cricket World Cup 2011,2016/03/29 11:58,2016-03-29 11:58:00.000,2016-03-29 13:58:00.000,11:58:00.000,Tue,Mar,00:00:08.000,Adult
820568,Kip� Vital,male,indian_asian,29,Limpopo,SawSee,2016/02/26 12:11,2016-02-26 12:11:00.000,2016-02-26 14:11:00.000,12:11:00.000,Fri,Feb,00:04:35.000,Adult
820568,Kip� Vital,male,indian_asian,29,Limpopo,ICC Cricket World Cup 2011,2016/03/03 12:19,2016-03-03 12:19:00.000,2016-03-03 14:19:00.000,12:19:00.000,Thu,Mar,00:04:08.000,Adult
820573,Garry� Mina,male,white,32,Gauteng,ICC Cricket World Cup 2011,2016/03/02 10:04,2016-03-02 10:04:00.000,2016-03-02 12:04:00.000,10:04:00.000,Wed,Mar,00:55:08.000,Adult
820573,Garry� Mina,male,white,32,Gauteng,Boomerang,2016/02/26 17:06,2016-02-26 17:06:00.000,2016-02-26 19:06:00.000,17:06:00.000,Fri,Feb,00:00:20.000,Adult
820573,Garry� Mina,male,white,32,Gauteng,SawSee,2016/02/28 19:16,2016-02-28 19:16:00.000,2016-02-28 21:16:00.000,19:16:00.000,Sun,Feb,00:00:57.000,Adult
820580,Claud� Mastrangelo,male,coloured,26,Kwazulu Natal,E! Entertainment,2016/03/29 11:22,2016-03-29 11:22:00.000,2016-03-29 13:22:00.000,11:22:00.000,Tue,Mar,00:00:54.000,Adult
820580,Claud� Mastrangelo,male,coloured,26,Kwazulu Natal,DStv Events 1,2016/03/29 08:01,2016-03-29 08:01:00.000,2016-03-29 10:01:00.000,08:01:00.000,Tue,Mar,00:00:40.000,Adult
820580,Claud� Mastrangelo,male,coloured,26,Kwazulu Natal,Cartoon Network,2016/03/29 14:46,2016-03-29 14:46:00.000,2016-03-29 16:46:00.000,14:46:00.000,Tue,Mar,00:00:00.000,Adult
820580,Claud� Mastrangelo,male,coloured,26,Kwazulu Natal,Cartoon Network,2016/03/29 14:58,2016-03-29 14:58:00.000,2016-03-29 16:58:00.000,14:58:00.000,Tue,Mar,00:00:00.000,Adult
820583,Felipa� Mcculloch,female,indian_asian,38,Gauteng,Cartoon Network,2016/01/03 09:17,2016-01-03 09:17:00.000,2016-01-03 11:17:00.000,09:17:00.000,Sun,Jan,00:19:20.000,Mature Adult
820601,Stacy� Pool,male,indian_asian,35,Kwazulu Natal,SawSee,2016/02/25 19:04,2016-02-25 19:04:00.000,2016-02-25 21:04:00.000,19:04:00.000,Thu,Feb,00:00:26.000,Mature Adult
820601,Stacy� Pool,male,indian_asian,35,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/23 08:19,2016-03-23 08:19:00.000,2016-03-23 10:19:00.000,08:19:00.000,Wed,Mar,00:05:04.000,Mature Adult
820601,Stacy� Pool,male,indian_asian,35,Kwazulu Natal,Supersport Live Events,2016/02/25 17:43,2016-02-25 17:43:00.000,2016-02-25 19:43:00.000,17:43:00.000,Thu,Feb,00:00:00.000,Mature Adult
820603,Samuel� Langenfeld,male,black,20,North West,Supersport Live Events,2016/03/06 14:15,2016-03-06 14:15:00.000,2016-03-06 16:15:00.000,14:15:00.000,Sun,Mar,00:01:38.000,Young Adult
820603,Samuel� Langenfeld,male,black,20,North West,Channel O,2016/03/02 11:23,2016-03-02 11:23:00.000,2016-03-02 13:23:00.000,11:23:00.000,Wed,Mar,00:01:27.000,Young Adult
820604,Lucas� Luthy,male,None,28,Eastern Cape,ICC Cricket World Cup 2011,2016/02/24 14:47,2016-02-24 14:47:00.000,2016-02-24 16:47:00.000,14:47:00.000,Wed,Feb,00:02:06.000,Adult
820604,Lucas� Luthy,male,None,28,Eastern Cape,ICC Cricket World Cup 2011,2016/02/24 13:45,2016-02-24 13:45:00.000,2016-02-24 15:45:00.000,13:45:00.000,Wed,Feb,00:02:14.000,Adult
820605,Claud� Hoadley,male,indian_asian,40,Western Cape,Supersport Live Events,2016/03/06 11:56,2016-03-06 11:56:00.000,2016-03-06 13:56:00.000,11:56:00.000,Sun,Mar,00:00:24.000,Mature Adult
820607,None None,None,None,0,None,Supersport Live Events,2016/03/20 17:02,2016-03-20 17:02:00.000,2016-03-20 19:02:00.000,17:02:00.000,Sun,Mar,00:00:00.000,Out of Range
820607,None None,None,None,0,None,E! Entertainment,2016/03/09 19:39,2016-03-09 19:39:00.000,2016-03-09 21:39:00.000,19:39:00.000,Wed,Mar,00:02:54.000,Out of Range
820609,Randy� Reisinger,male,None,25,Free State,Supersport Live Events,2016/02/25 17:16,2016-02-25 17:16:00.000,2016-02-25 19:16:00.000,17:16:00.000,Thu,Feb,00:01:08.000,Adult
820610,Lane� Nicholls,male,white,65,Kwazulu Natal,SuperSport Blitz,2016/03/05 08:52,2016-03-05 08:52:00.000,2016-03-05 10:52:00.000,08:52:00.000,Sat,Mar,00:10:12.000,Out of Range
820615,Dion� Mcclaine,male,None,42,Free State,ICC Cricket World Cup 2011,2016/02/24 11:52,2016-02-24 11:52:00.000,2016-02-24 13:52:00.000,11:52:00.000,Wed,Feb,00:02:16.000,Mature Adult
820616,Irving� Borelli,male,indian_asian,49,Kwazulu Natal,ICC Cricket World Cup 2011,2016/02/19 14:04,2016-02-19 14:04:00.000,2016-02-19 16:04:00.000,14:04:00.000,Fri,Feb,00:01:16.000,Middle Aged
820616,Irving� Borelli,male,indian_asian,49,Kwazulu Natal,Vuzu,2016/02/19 14:37,2016-02-19 14:37:00.000,2016-02-19 16:37:00.000,14:37:00.000,Fri,Feb,00:00:15.000,Middle Aged
820619,Hollis� Beville,male,None,39,Gauteng,Supersport Live Events,2016/03/24 10:59,2016-03-24 10:59:00.000,2016-03-24 12:59:00.000,10:59:00.000,Thu,Mar,02:09:26.000,Mature Adult
820619,Hollis� Beville,male,None,39,Gauteng,ICC Cricket World Cup 2011,2016/02/26 15:34,2016-02-26 15:34:00.000,2016-02-26 17:34:00.000,15:34:00.000,Fri,Feb,00:02:34.000,Mature Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Channel O,2016/02/26 16:00,2016-02-26 16:00:00.000,2016-02-26 18:00:00.000,16:00:00.000,Fri,Feb,00:12:51.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Africa Magic,2016/03/08 22:07,2016-03-08 22:07:00.000,2016-03-09 00:07:00.000,22:07:00.000,Tue,Mar,00:01:54.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Channel O,2016/02/27 15:52,2016-02-27 15:52:00.000,2016-02-27 17:52:00.000,15:52:00.000,Sat,Feb,02:27:57.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,kykNET,2016/03/09 20:06,2016-03-09 20:06:00.000,2016-03-09 22:06:00.000,20:06:00.000,Wed,Mar,00:09:12.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Trace TV,2016/03/06 16:53,2016-03-06 16:53:00.000,2016-03-06 18:53:00.000,16:53:00.000,Sun,Mar,00:17:30.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Vuzu,2016/03/09 20:29,2016-03-09 20:29:00.000,2016-03-09 22:29:00.000,20:29:00.000,Wed,Mar,00:01:37.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Channel O,2016/03/05 05:08,2016-03-05 05:08:00.000,2016-03-05 07:08:00.000,05:08:00.000,Sat,Mar,00:05:09.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Africa Magic,2016/03/02 10:03,2016-03-02 10:03:00.000,2016-03-02 12:03:00.000,10:03:00.000,Wed,Mar,00:00:06.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Channel O,2016/03/11 06:00,2016-03-11 06:00:00.000,2016-03-11 08:00:00.000,06:00:00.000,Fri,Mar,01:12:57.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Vuzu,2016/03/09 21:20,2016-03-09 21:20:00.000,2016-03-09 23:20:00.000,21:20:00.000,Wed,Mar,00:01:36.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Channel O,2016/03/10 02:18,2016-03-10 02:18:00.000,2016-03-10 04:18:00.000,02:18:00.000,Thu,Mar,00:02:27.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Channel O,2016/02/27 19:27,2016-02-27 19:27:00.000,2016-02-27 21:27:00.000,19:27:00.000,Sat,Feb,01:09:51.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Trace TV,2016/03/10 00:24,2016-03-10 00:24:00.000,2016-03-10 02:24:00.000,00:24:00.000,Thu,Mar,00:23:15.000,Adult
820627,Jacinto� Crotty,male,black,30,Gauteng,Trace TV,2016/03/03 17:26,2016-03-03 17:26:00.000,2016-03-03 19:26:00.000,17:26:00.000,Thu,Mar,00:03:57.000,Adult
820639,Len� Slane,male,indian_asian,29,Limpopo,ICC Cricket World Cup 2011,2016/02/24 14:30,2016-02-24 14:30:00.000,2016-02-24 16:30:00.000,14:30:00.000,Wed,Feb,00:04:00.000,Adult
820641,Donald� Nicholls,male,black,31,Northern Cape,Trace TV,2016/02/24 09:33,2016-02-24 09:33:00.000,2016-02-24 11:33:00.000,09:33:00.000,Wed,Feb,00:00:03.000,Adult
820641,Donald� Nicholls,male,black,31,Northern Cape,Break in transmission,2016/03/01 19:22,2016-03-01 19:22:00.000,2016-03-01 21:22:00.000,19:22:00.000,Tue,Mar,00:00:28.000,Adult
820641,Donald� Nicholls,male,black,31,Northern Cape,Vuzu,2016/03/02 11:49,2016-03-02 11:49:00.000,2016-03-02 13:49:00.000,11:49:00.000,Wed,Mar,00:00:05.000,Adult
820641,Donald� Nicholls,male,black,31,Northern Cape,Trace TV,2016/02/24 09:31,2016-02-24 09:31:00.000,2016-02-24 11:31:00.000,09:31:00.000,Wed,Feb,00:01:09.000,Adult
820641,Donald� Nicholls,male,black,31,Northern Cape,Africa Magic,2016/02/26 15:49,2016-02-26 15:49:00.000,2016-02-26 17:49:00.000,15:49:00.000,Fri,Feb,00:00:54.000,Adult
820653,Kip� Beville,male,black,36,Gauteng,Supersport Live Events,2016/03/20 14:16,2016-03-20 14:16:00.000,2016-03-20 16:16:00.000,14:16:00.000,Sun,Mar,00:00:48.000,Mature Adult
820653,Kip� Beville,male,black,36,Gauteng,Channel O,2016/03/19 05:34,2016-03-19 05:34:00.000,2016-03-19 07:34:00.000,05:34:00.000,Sat,Mar,00:08:39.000,Mature Adult
820653,Kip� Beville,male,black,36,Gauteng,Trace TV,2016/03/17 17:39,2016-03-17 17:39:00.000,2016-03-17 19:39:00.000,17:39:00.000,Thu,Mar,00:55:33.000,Mature Adult
820653,Kip� Beville,male,black,36,Gauteng,Channel O,2016/03/02 06:08,2016-03-02 06:08:00.000,2016-03-02 08:08:00.000,06:08:00.000,Wed,Mar,00:13:06.000,Mature Adult
820654,Robby� Bilyeu,male,coloured,24,Eastern Cape,Cartoon Network,2016/02/26 06:21,2016-02-26 06:21:00.000,2016-02-26 08:21:00.000,06:21:00.000,Fri,Feb,00:05:54.000,Young Adult
820659,None None,None,None,0,None,E! Entertainment,2016/03/12 17:11,2016-03-12 17:11:00.000,2016-03-12 19:11:00.000,17:11:00.000,Sat,Mar,00:00:50.000,Out of Range
820661,Markus� Pilot,male,black,58,Gauteng,Africa Magic,2016/02/20 17:44,2016-02-20 17:44:00.000,2016-02-20 19:44:00.000,17:44:00.000,Sat,Feb,00:00:07.000,Out of Range
820661,Markus� Pilot,male,black,58,Gauteng,SuperSport Blitz,2016/02/21 11:39,2016-02-21 11:39:00.000,2016-02-21 13:39:00.000,11:39:00.000,Sun,Feb,00:00:28.000,Out of Range
820665,Filiberto� Vital,male,black,34,Limpopo,E! Entertainment,2016/03/02 16:42,2016-03-02 16:42:00.000,2016-03-02 18:42:00.000,16:42:00.000,Wed,Mar,00:02:54.000,Adult
820685,Claud� Deblois,male,indian_asian,26,Limpopo,ICC Cricket World Cup 2011,2016/02/27 08:16,2016-02-27 08:16:00.000,2016-02-27 10:16:00.000,08:16:00.000,Sat,Feb,00:00:52.000,Adult
820685,Claud� Deblois,male,indian_asian,26,Limpopo,ICC Cricket World Cup 2011,2016/02/28 16:38,2016-02-28 16:38:00.000,2016-02-28 18:38:00.000,16:38:00.000,Sun,Feb,00:04:26.000,Adult
820685,Claud� Deblois,male,indian_asian,26,Limpopo,ICC Cricket World Cup 2011,2016/02/26 17:08,2016-02-26 17:08:00.000,2016-02-26 19:08:00.000,17:08:00.000,Fri,Feb,00:00:46.000,Adult
820685,Claud� Deblois,male,indian_asian,26,Limpopo,MK,2016/03/02 05:13,2016-03-02 05:13:00.000,2016-03-02 07:13:00.000,05:13:00.000,Wed,Mar,00:00:20.000,Adult
820693,Chas� Mcculloch,male,coloured,36,Western Cape,SuperSport Blitz,2016/02/25 12:15,2016-02-25 12:15:00.000,2016-02-25 14:15:00.000,12:15:00.000,Thu,Feb,00:13:34.000,Mature Adult
820693,Chas� Mcculloch,male,coloured,36,Western Cape,M-Net,2016/02/25 12:24,2016-02-25 12:24:00.000,2016-02-25 14:24:00.000,12:24:00.000,Thu,Feb,00:02:11.000,Mature Adult
820693,Chas� Mcculloch,male,coloured,36,Western Cape,ICC Cricket World Cup 2011,2016/03/02 05:11,2016-03-02 05:11:00.000,2016-03-02 07:11:00.000,05:11:00.000,Wed,Mar,00:00:34.000,Mature Adult
820695,Hyman� Curran,male,black,33,Gauteng,Supersport Live Events,2016/03/07 19:45,2016-03-07 19:45:00.000,2016-03-07 21:45:00.000,19:45:00.000,Mon,Mar,00:00:00.000,Adult
820695,Hyman� Curran,male,black,33,Gauteng,ICC Cricket World Cup 2011,2016/03/03 09:58,2016-03-03 09:58:00.000,2016-03-03 11:58:00.000,09:58:00.000,Thu,Mar,00:04:42.000,Adult
820713,Lucas� Luthy,male,coloured,27,Western Cape,SuperSport Blitz,2016/01/14 10:41,2016-01-14 10:41:00.000,2016-01-14 12:41:00.000,10:41:00.000,Thu,Jan,00:01:20.000,Adult
820717,Lucas� Wigfall,male,black,36,Gauteng,Channel O,2016/02/25 09:03,2016-02-25 09:03:00.000,2016-02-25 11:03:00.000,09:03:00.000,Thu,Feb,00:01:45.000,Mature Adult
820728,Emerson� Mcclaine,male,black,27,Gauteng,Channel O,2016/03/16 08:20,2016-03-16 08:20:00.000,2016-03-16 10:20:00.000,08:20:00.000,Wed,Mar,00:13:57.000,Adult
820728,Emerson� Mcclaine,male,black,27,Gauteng,Channel O,2016/03/11 08:21,2016-03-11 08:21:00.000,2016-03-11 10:21:00.000,08:21:00.000,Fri,Mar,00:04:06.000,Adult
820728,Emerson� Mcclaine,male,black,27,Gauteng,ICC Cricket World Cup 2011,2016/03/12 14:07,2016-03-12 14:07:00.000,2016-03-12 16:07:00.000,14:07:00.000,Sat,Mar,00:01:54.000,Adult
